Grupo ocupación;Fecha corte;DISPONIBLE;OCUPADA
OCUPACIÓN HOSPITALIZACIÓN;26/09/2024 6:00:00 a.m.;11;246
OCUPACIÓN HOSPITALIZACIÓN;27/09/2024 6:00:00 a.m.;21;236
OCUPACIÓN HOSPITALIZACIÓN;28/09/2024 6:00:00 a.m.;30;226
OCUPACIÓN HOSPITALIZACIÓN;29/09/2024 6:00:00 a.m.;33;223
OCUPACIÓN HOSPITALIZACIÓN;30/09/2024 6:00:00 a.m.;18;238
OCUPACIÓN HOSPITALIZACIÓN;1/10/2024 6:00:00 a.m.;20;236
OCUPACIÓN HOSPITALIZACIÓN;2/10/2024 6:00:00 a.m.;13;244
OCUPACIÓN HOSPITALIZACIÓN;3/10/2024 6:00:00 a.m.;6;251
OCUPACIÓN HOSPITALIZACIÓN;4/10/2024 6:00:00 a.m.;21;236
OCUPACIÓN HOSPITALIZACIÓN;5/10/2024 6:00:00 a.m.;29;228
OCUPACIÓN HOSPITALIZACIÓN;6/10/2024 6:00:00 a.m.;39;217
OCUPACIÓN HOSPITALIZACIÓN;7/10/2024 6:00:00 a.m.;22;234
OCUPACIÓN HOSPITALIZACIÓN;8/10/2024 6:00:00 a.m.;13;243
OCUPACIÓN HOSPITALIZACIÓN;9/10/2024 6:00:00 a.m.;8;248
OCUPACIÓN HOSPITALIZACIÓN;10/10/2024 6:00:00 a.m.;3;254
OCUPACIÓN HOSPITALIZACIÓN;11/10/2024 6:00:00 a.m.;16;240
OCUPACIÓN HOSPITALIZACIÓN;12/10/2024 6:00:00 a.m.;30;227
OCUPACIÓN HOSPITALIZACIÓN;13/10/2024 6:00:00 a.m.;28;229
OCUPACIÓN HOSPITALIZACIÓN;14/10/2024 6:00:00 a.m.;30;231
OCUPACIÓN HOSPITALIZACIÓN;15/10/2024 6:00:00 a.m.;28;231
OCUPACIÓN HOSPITALIZACIÓN;16/10/2024 6:00:00 a.m.;24;234
OCUPACIÓN HOSPITALIZACIÓN;17/10/2024 6:00:00 a.m.;16;244
OCUPACIÓN HOSPITALIZACIÓN;18/10/2024 6:00:00 a.m.;21;239
OCUPACIÓN HOSPITALIZACIÓN;19/10/2024 6:00:00 a.m.;34;226
OCUPACIÓN HOSPITALIZACIÓN;20/10/2024 6:00:00 a.m.;48;211
OCUPACIÓN HOSPITALIZACIÓN;21/10/2024 6:00:00 a.m.;26;235
OCUPACIÓN HOSPITALIZACIÓN;22/10/2024 6:00:00 a.m.;25;236
OCUPACIÓN HOSPITALIZACIÓN;23/10/2024 6:00:00 a.m.;22;238
OCUPACIÓN HOSPITALIZACIÓN;24/10/2024 6:00:00 a.m.;21;241
OCUPACIÓN HOSPITALIZACIÓN;25/10/2024 6:00:00 a.m.;27;235
OCUPACIÓN HOSPITALIZACIÓN;26/10/2024 6:00:00 a.m.;36;225
OCUPACIÓN HOSPITALIZACIÓN;27/10/2024 6:00:00 a.m.;35;226
OCUPACIÓN HOSPITALIZACIÓN;28/10/2024 6:00:00 a.m.;27;235
OCUPACIÓN HOSPITALIZACIÓN;29/10/2024 6:00:00 a.m.;15;247
OCUPACIÓN HOSPITALIZACIÓN;30/10/2024 6:00:00 a.m.;15;253
OCUPACIÓN HOSPITALIZACIÓN;31/10/2024 6:00:00 a.m.;11;257
OCUPACIÓN HOSPITALIZACIÓN;1/11/2024 6:00:00 a.m.;26;242
OCUPACIÓN HOSPITALIZACIÓN;2/11/2024 6:00:00 a.m.;37;231
OCUPACIÓN HOSPITALIZACIÓN;3/11/2024 6:00:00 a.m.;39;229
OCUPACIÓN HOSPITALIZACIÓN;4/11/2024 6:00:00 a.m.;32;235
OCUPACIÓN HOSPITALIZACIÓN;5/11/2024 6:00:00 a.m.;119;244
OCUPACIÓN HOSPITALIZACIÓN;6/11/2024 6:00:00 a.m.;112;251
OCUPACIÓN HOSPITALIZACIÓN;7/11/2024 6:00:00 a.m.;111;252
OCUPACIÓN HOSPITALIZACIÓN;8/11/2024 6:00:00 a.m.;122;241
OCUPACIÓN HOSPITALIZACIÓN;9/11/2024 6:00:00 a.m.;131;232
OCUPACIÓN HOSPITALIZACIÓN;10/11/2024 6:00:00 a.m.;138;224
OCUPACIÓN HOSPITALIZACIÓN;11/11/2024 6:00:00 a.m.;142;220
OCUPACIÓN HOSPITALIZACIÓN;12/11/2024 6:00:00 a.m.;119;243
OCUPACIÓN HOSPITALIZACIÓN;14/11/2024 6:00:00 a.m.;119;245
OCUPACIÓN HOSPITALIZACIÓN;15/11/2024 6:00:00 a.m.;117;247
OCUPACIÓN HOSPITALIZACIÓN;16/11/2024 6:00:00 a.m.;128;236
OCUPACIÓN HOSPITALIZACIÓN;17/11/2024 6:00:00 a.m.;131;232
OCUPACIÓN HOSPITALIZACIÓN;18/11/2024 6:00:00 a.m.;119;245
OCUPACIÓN HOSPITALIZACIÓN;19/11/2024 6:00:00 a.m.;119;245
OCUPACIÓN HOSPITALIZACIÓN;20/11/2024 6:00:00 a.m.;119;245
OCUPACIÓN HOSPITALIZACIÓN;21/11/2024 6:00:00 a.m.;114;249
OCUPACIÓN HOSPITALIZACIÓN;22/11/2024 6:00:00 a.m.;125;239
OCUPACIÓN HOSPITALIZACIÓN;23/11/2024 6:00:00 a.m.;120;243
OCUPACIÓN HOSPITALIZACIÓN;24/11/2024 6:00:00 a.m.;136;226
OCUPACIÓN HOSPITALIZACIÓN;25/11/2024 6:00:00 a.m.;133;230
OCUPACIÓN HOSPITALIZACIÓN;26/11/2024 6:00:00 a.m.;117;246
OCUPACIÓN HOSPITALIZACIÓN;27/11/2024 6:00:00 a.m.;109;254
OCUPACIÓN HOSPITALIZACIÓN;28/11/2024 6:00:00 a.m.;114;249
OCUPACIÓN HOSPITALIZACIÓN;29/11/2024 6:00:00 a.m.;122;241
OCUPACIÓN HOSPITALIZACIÓN;30/11/2024 6:00:00 a.m.;120;242
OCUPACIÓN HOSPITALIZACIÓN;1/12/2024 6:00:00 a.m.;127;235
OCUPACIÓN UCI;16/06/2020 3:02:03 a.m.;53;35
OCUPACIÓN UCI;16/06/2020 6:01:26 a.m.;52;36
OCUPACIÓN UCI;17/06/2020 3:02:40 a.m.;47;41
OCUPACIÓN UCI;17/06/2020 6:00:11 a.m.;48;40
OCUPACIÓN UCI;18/06/2020 3:02:08 a.m.;41;47
OCUPACIÓN UCI;18/06/2020 6:01:41 a.m.;41;47
OCUPACIÓN UCI;19/06/2020 3:03:03 a.m.;41;47
OCUPACIÓN UCI;19/06/2020 6:02:44 a.m.;41;47
OCUPACIÓN UCI;20/06/2020 3:00:10 a.m.;42;46
OCUPACIÓN UCI;20/06/2020 6:00:23 a.m.;42;46
OCUPACIÓN UCI;21/06/2020 3:00:14 a.m.;45;43
OCUPACIÓN UCI;21/06/2020 6:00:39 a.m.;44;44
OCUPACIÓN UCI;22/06/2020 3:00:29 a.m.;42;46
OCUPACIÓN UCI;22/06/2020 6:00:24 a.m.;41;47
OCUPACIÓN UCI;23/06/2020 3:00:23 a.m.;47;41
OCUPACIÓN UCI;23/06/2020 6:00:22 a.m.;46;42
OCUPACIÓN UCI;24/06/2020 3:00:26 a.m.;51;37
OCUPACIÓN UCI;24/06/2020 6:00:26 a.m.;50;38
OCUPACIÓN UCI;25/06/2020 3:00:48 a.m.;48;40
OCUPACIÓN UCI;25/06/2020 6:00:22 a.m.;46;42
OCUPACIÓN UCI;26/06/2020 3:00:14 a.m.;40;47
OCUPACIÓN UCI;26/06/2020 6:00:11 a.m.;40;47
OCUPACIÓN UCI;27/06/2020 3:00:19 a.m.;41;47
OCUPACIÓN UCI;27/06/2020 6:00:16 a.m.;41;47
OCUPACIÓN UCI;28/06/2020 3:00:18 a.m.;45;43
OCUPACIÓN UCI;28/06/2020 6:00:33 a.m.;43;45
OCUPACIÓN UCI;29/06/2020 3:00:31 a.m.;41;47
OCUPACIÓN UCI;29/06/2020 6:00:10 a.m.;39;49
OCUPACIÓN UCI;1/07/2020 3:00:28 a.m.;36;51
OCUPACIÓN UCI;1/07/2020 6:00:10 a.m.;37;50
OCUPACIÓN UCI;2/07/2020 3:00:29 a.m.;37;74
OCUPACIÓN UCI;2/07/2020 6:00:08 a.m.;33;78
OCUPACIÓN UCI;3/07/2020 3:00:24 a.m.;38;74
OCUPACIÓN UCI;3/07/2020 6:00:20 a.m.;36;76
OCUPACIÓN UCI;4/07/2020 3:00:11 a.m.;29;81
OCUPACIÓN UCI;4/07/2020 6:00:32 a.m.;30;80
OCUPACIÓN UCI;5/07/2020 3:00:10 a.m.;14;87
OCUPACIÓN UCI;5/07/2020 6:00:25 a.m.;13;88
OCUPACIÓN UCI;6/07/2020 3:00:13 a.m.;16;87
OCUPACIÓN UCI;6/07/2020 6:00:20 a.m.;16;87
OCUPACIÓN UCI;7/07/2020 3:00:21 a.m.;21;82
OCUPACIÓN UCI;7/07/2020 6:00:26 a.m.;22;81
OCUPACIÓN UCI;8/07/2020 3:00:11 a.m.;15;87
OCUPACIÓN UCI;8/07/2020 6:00:24 a.m.;15;87
OCUPACIÓN UCI;9/07/2020 3:00:32 a.m.;11;90
OCUPACIÓN UCI;9/07/2020 6:00:14 a.m.;11;90
OCUPACIÓN UCI;10/07/2020 3:00:19 a.m.;11;90
OCUPACIÓN UCI;10/07/2020 6:00:12 a.m.;9;92
OCUPACIÓN UCI;11/07/2020 3:00:29 a.m.;16;91
OCUPACIÓN UCI;11/07/2020 6:00:30 a.m.;17;90
OCUPACIÓN UCI;12/07/2020 3:00:24 a.m.;19;88
OCUPACIÓN UCI;12/07/2020 6:00:18 a.m.;18;89
OCUPACIÓN UCI;13/07/2020 3:00:11 a.m.;14;93
OCUPACIÓN UCI;13/07/2020 6:00:25 a.m.;14;93
OCUPACIÓN UCI;14/07/2020 3:00:11 a.m.;24;90
OCUPACIÓN UCI;14/07/2020 6:00:31 a.m.;24;90
OCUPACIÓN UCI;15/07/2020 3:00:35 a.m.;27;87
OCUPACIÓN UCI;15/07/2020 6:00:17 a.m.;26;88
OCUPACIÓN UCI;16/07/2020 3:00:16 a.m.;28;86
OCUPACIÓN UCI;16/07/2020 6:00:35 a.m.;28;86
OCUPACIÓN UCI;17/07/2020 3:00:37 a.m.;24;90
OCUPACIÓN UCI;17/07/2020 6:00:35 a.m.;24;90
OCUPACIÓN UCI;18/07/2020 3:00:21 a.m.;16;97
OCUPACIÓN UCI;18/07/2020 6:00:23 a.m.;16;97
OCUPACIÓN UCI;19/07/2020 3:00:19 a.m.;19;96
OCUPACIÓN UCI;19/07/2020 6:00:33 a.m.;19;96
OCUPACIÓN UCI;20/07/2020 3:00:33 a.m.;24;92
OCUPACIÓN UCI;20/07/2020 6:00:20 a.m.;24;92
OCUPACIÓN UCI;21/07/2020 3:00:10 a.m.;23;93
OCUPACIÓN UCI;21/07/2020 6:00:32 a.m.;21;95
OCUPACIÓN UCI;22/07/2020 3:00:15 a.m.;23;94
OCUPACIÓN UCI;22/07/2020 6:00:37 a.m.;23;94
OCUPACIÓN UCI;23/07/2020 3:00:33 a.m.;30;87
OCUPACIÓN UCI;23/07/2020 6:00:25 a.m.;29;88
OCUPACIÓN UCI;24/07/2020 3:00:21 a.m.;26;93
OCUPACIÓN UCI;24/07/2020 6:00:43 a.m.;25;94
OCUPACIÓN UCI;25/07/2020 3:00:22 a.m.;29;90
OCUPACIÓN UCI;25/07/2020 6:00:14 a.m.;29;90
OCUPACIÓN UCI;26/07/2020 3:00:24 a.m.;26;93
OCUPACIÓN UCI;26/07/2020 6:00:36 a.m.;26;93
OCUPACIÓN UCI;27/07/2020 3:00:26 a.m.;17;102
OCUPACIÓN UCI;27/07/2020 6:00:27 a.m.;16;103
OCUPACIÓN UCI;28/07/2020 3:00:39 a.m.;22;100
OCUPACIÓN UCI;28/07/2020 6:00:34 a.m.;21;101
OCUPACIÓN UCI;29/07/2020 3:00:16 a.m.;30;98
OCUPACIÓN UCI;29/07/2020 6:00:21 a.m.;32;96
OCUPACIÓN UCI;30/07/2020 3:00:19 a.m.;32;102
OCUPACIÓN UCI;30/07/2020 6:00:15 a.m.;31;103
OCUPACIÓN UCI;31/07/2020 3:00:35 a.m.;21;99
OCUPACIÓN UCI;31/07/2020 6:00:32 a.m.;19;101
OCUPACIÓN UCI;1/08/2020 3:00:15 a.m.;17;104
OCUPACIÓN UCI;1/08/2020 6:00:21 a.m.;16;105
OCUPACIÓN UCI;2/08/2020 3:00:13 a.m.;16;105
OCUPACIÓN UCI;2/08/2020 6:00:28 a.m.;15;106
OCUPACIÓN UCI;3/08/2020 3:00:37 a.m.;15;107
OCUPACIÓN UCI;3/08/2020 6:00:19 a.m.;13;109
OCUPACIÓN UCI;4/08/2020 3:00:34 a.m.;8;113
OCUPACIÓN UCI;4/08/2020 6:00:37 a.m.;8;114
OCUPACIÓN UCI;5/08/2020 3:00:38 a.m.;12;109
OCUPACIÓN UCI;5/08/2020 6:00:28 a.m.;13;108
OCUPACIÓN UCI;6/08/2020 3:00:32 a.m.;13;109
OCUPACIÓN UCI;6/08/2020 6:00:34 a.m.;13;109
OCUPACIÓN UCI;7/08/2020 3:00:23 a.m.;13;109
OCUPACIÓN UCI;7/08/2020 6:00:15 a.m.;12;110
OCUPACIÓN UCI;8/08/2020 3:00:13 a.m.;14;109
OCUPACIÓN UCI;8/08/2020 6:00:13 a.m.;14;109
OCUPACIÓN UCI;9/08/2020 3:00:11 a.m.;17;105
OCUPACIÓN UCI;9/08/2020 6:00:17 a.m.;17;105
OCUPACIÓN UCI;10/08/2020 3:00:30 a.m.;17;113
OCUPACIÓN UCI;10/08/2020 6:00:20 a.m.;17;113
OCUPACIÓN UCI;11/08/2020 3:00:24 a.m.;21;109
OCUPACIÓN UCI;11/08/2020 6:00:16 a.m.;24;106
OCUPACIÓN UCI;12/08/2020 3:00:13 a.m.;24;108
OCUPACIÓN UCI;12/08/2020 6:00:32 a.m.;23;109
OCUPACIÓN UCI;13/08/2020 3:00:19 a.m.;28;105
OCUPACIÓN UCI;13/08/2020 6:00:32 a.m.;27;106
OCUPACIÓN UCI;14/08/2020 3:00:13 a.m.;22;110
OCUPACIÓN UCI;14/08/2020 6:00:32 a.m.;22;110
OCUPACIÓN UCI;15/08/2020 3:00:18 a.m.;25;107
OCUPACIÓN UCI;15/08/2020 6:00:15 a.m.;25;107
OCUPACIÓN UCI;17/08/2020 3:00:34 a.m.;32;102
OCUPACIÓN UCI;17/08/2020 6:00:22 a.m.;32;102
OCUPACIÓN UCI;18/08/2020 3:00:27 a.m.;33;100
OCUPACIÓN UCI;18/08/2020 6:00:36 a.m.;32;101
OCUPACIÓN UCI;19/08/2020 3:00:16 a.m.;45;93
OCUPACIÓN UCI;19/08/2020 6:00:13 a.m.;45;93
OCUPACIÓN UCI;20/08/2020 3:00:35 a.m.;44;93
OCUPACIÓN UCI;20/08/2020 6:00:26 a.m.;44;93
OCUPACIÓN UCI;21/08/2020 3:00:22 a.m.;44;93
OCUPACIÓN UCI;21/08/2020 6:00:12 a.m.;42;96
OCUPACIÓN UCI;22/08/2020 3:00:13 a.m.;42;96
OCUPACIÓN UCI;22/08/2020 6:00:19 a.m.;40;98
OCUPACIÓN UCI;23/08/2020 3:00:38 a.m.;35;103
OCUPACIÓN UCI;23/08/2020 6:00:11 a.m.;34;104
OCUPACIÓN UCI;24/08/2020 3:00:20 a.m.;40;99
OCUPACIÓN UCI;24/08/2020 6:00:33 a.m.;39;100
OCUPACIÓN UCI;25/08/2020 3:00:34 a.m.;37;100
OCUPACIÓN UCI;25/08/2020 6:00:16 a.m.;37;100
OCUPACIÓN UCI;26/08/2020 3:00:22 a.m.;40;98
OCUPACIÓN UCI;26/08/2020 6:00:23 a.m.;39;99
OCUPACIÓN UCI;27/08/2020 3:00:11 a.m.;33;105
OCUPACIÓN UCI;27/08/2020 6:00:15 a.m.;32;106
OCUPACIÓN UCI;28/08/2020 3:00:16 a.m.;40;98
OCUPACIÓN UCI;28/08/2020 6:00:38 a.m.;37;101
OCUPACIÓN UCI;29/08/2020 3:00:36 a.m.;48;91
OCUPACIÓN UCI;29/08/2020 6:00:37 a.m.;47;92
OCUPACIÓN UCI;30/08/2020 3:00:33 a.m.;43;97
OCUPACIÓN UCI;30/08/2020 6:00:38 a.m.;43;97
OCUPACIÓN UCI;31/08/2020 3:00:27 a.m.;52;88
OCUPACIÓN UCI;31/08/2020 6:00:31 a.m.;53;87
OCUPACIÓN UCI;1/09/2020 3:00:35 a.m.;49;92
OCUPACIÓN UCI;1/09/2020 6:00:12 a.m.;50;91
OCUPACIÓN UCI;2/09/2020 3:00:29 a.m.;46;95
OCUPACIÓN UCI;2/09/2020 6:00:19 a.m.;46;95
OCUPACIÓN UCI;3/09/2020 3:00:41 a.m.;58;83
OCUPACIÓN UCI;3/09/2020 6:00:31 a.m.;59;82
OCUPACIÓN UCI;4/09/2020 3:00:28 a.m.;58;83
OCUPACIÓN UCI;4/09/2020 6:00:29 a.m.;55;86
OCUPACIÓN UCI;5/09/2020 3:00:41 a.m.;58;83
OCUPACIÓN UCI;5/09/2020 6:00:30 a.m.;59;82
OCUPACIÓN UCI;6/09/2020 3:00:32 a.m.;62;79
OCUPACIÓN UCI;6/09/2020 6:00:28 a.m.;62;79
OCUPACIÓN UCI;7/09/2020 3:00:39 a.m.;50;91
OCUPACIÓN UCI;7/09/2020 6:00:30 a.m.;49;92
OCUPACIÓN UCI;8/09/2020 3:00:33 a.m.;38;99
OCUPACIÓN UCI;8/09/2020 6:00:38 a.m.;38;99
OCUPACIÓN UCI;9/09/2020 3:00:16 a.m.;36;89
OCUPACIÓN UCI;9/09/2020 6:00:47 a.m.;34;91
OCUPACIÓN UCI;10/09/2020 3:00:25 a.m.;33;93
OCUPACIÓN UCI;10/09/2020 6:00:14 a.m.;33;93
OCUPACIÓN UCI;11/09/2020 3:00:24 a.m.;40;86
OCUPACIÓN UCI;11/09/2020 6:00:26 a.m.;39;87
OCUPACIÓN UCI;12/09/2020 3:00:25 a.m.;36;90
OCUPACIÓN UCI;12/09/2020 6:00:36 a.m.;36;90
OCUPACIÓN UCI;13/09/2020 3:00:18 a.m.;39;86
OCUPACIÓN UCI;13/09/2020 6:00:34 a.m.;39;86
OCUPACIÓN UCI;14/09/2020 3:00:27 a.m.;38;89
OCUPACIÓN UCI;15/09/2020 3:00:37 a.m.;44;83
OCUPACIÓN UCI;15/09/2020 6:00:33 a.m.;44;83
OCUPACIÓN UCI;16/09/2020 3:00:24 a.m.;43;84
OCUPACIÓN UCI;16/09/2020 6:00:11 a.m.;43;84
OCUPACIÓN UCI;17/09/2020 3:00:38 a.m.;48;79
OCUPACIÓN UCI;17/09/2020 6:00:33 a.m.;48;79
OCUPACIÓN UCI;18/09/2020 3:00:16 a.m.;51;76
OCUPACIÓN UCI;18/09/2020 6:00:33 a.m.;49;78
OCUPACIÓN UCI;19/09/2020 3:00:13 a.m.;48;79
OCUPACIÓN UCI;19/09/2020 6:00:31 a.m.;47;80
OCUPACIÓN UCI;20/09/2020 3:00:17 a.m.;43;84
OCUPACIÓN UCI;20/09/2020 6:00:23 a.m.;43;84
OCUPACIÓN UCI;21/09/2020 3:00:27 a.m.;47;80
OCUPACIÓN UCI;21/09/2020 6:00:37 a.m.;45;82
OCUPACIÓN UCI;22/09/2020 3:00:20 a.m.;50;77
OCUPACIÓN UCI;22/09/2020 6:00:19 a.m.;47;80
OCUPACIÓN UCI;23/09/2020 3:00:29 a.m.;49;78
OCUPACIÓN UCI;23/09/2020 6:00:26 a.m.;48;79
OCUPACIÓN UCI;24/09/2020 3:00:40 a.m.;54;73
OCUPACIÓN UCI;24/09/2020 6:00:19 a.m.;53;74
OCUPACIÓN UCI;25/09/2020 3:00:20 a.m.;50;77
OCUPACIÓN UCI;25/09/2020 6:00:29 a.m.;48;79
OCUPACIÓN UCI;26/09/2020 3:00:16 a.m.;49;78
OCUPACIÓN UCI;26/09/2020 6:00:18 a.m.;48;79
OCUPACIÓN UCI;27/09/2020 3:00:39 a.m.;53;75
OCUPACIÓN UCI;27/09/2020 6:00:17 a.m.;53;75
OCUPACIÓN UCI;28/09/2020 3:00:27 a.m.;50;77
OCUPACIÓN UCI;28/09/2020 6:00:33 a.m.;48;79
OCUPACIÓN UCI;29/09/2020 3:00:38 a.m.;50;77
OCUPACIÓN UCI;29/09/2020 6:00:30 a.m.;49;78
OCUPACIÓN UCI;30/09/2020 3:00:36 a.m.;50;77
OCUPACIÓN UCI;30/09/2020 6:00:15 a.m.;48;79
OCUPACIÓN UCI;1/10/2020 3:00:25 a.m.;47;80
OCUPACIÓN UCI;1/10/2020 6:00:28 a.m.;47;80
OCUPACIÓN UCI;2/10/2020 3:00:34 a.m.;49;78
OCUPACIÓN UCI;2/10/2020 6:00:23 a.m.;50;77
OCUPACIÓN UCI;3/10/2020 3:00:35 a.m.;58;69
OCUPACIÓN UCI;3/10/2020 6:00:34 a.m.;58;69
OCUPACIÓN UCI;4/10/2020 3:00:17 a.m.;54;73
OCUPACIÓN UCI;4/10/2020 6:00:35 a.m.;54;73
OCUPACIÓN UCI;5/10/2020 3:00:35 a.m.;54;77
OCUPACIÓN UCI;5/10/2020 6:00:40 a.m.;54;77
OCUPACIÓN UCI;6/10/2020 3:00:16 a.m.;52;79
OCUPACIÓN UCI;6/10/2020 6:00:33 a.m.;51;80
OCUPACIÓN UCI;7/10/2020 3:00:22 a.m.;57;74
OCUPACIÓN UCI;7/10/2020 6:00:29 a.m.;57;74
OCUPACIÓN UCI;8/10/2020 3:00:37 a.m.;51;80
OCUPACIÓN UCI;8/10/2020 6:00:26 a.m.;46;85
OCUPACIÓN UCI;9/10/2020 3:00:14 a.m.;41;92
OCUPACIÓN UCI;9/10/2020 6:00:39 a.m.;41;92
OCUPACIÓN UCI;10/10/2020 3:00:11 a.m.;45;88
OCUPACIÓN UCI;10/10/2020 6:00:26 a.m.;43;90
OCUPACIÓN UCI;11/10/2020 3:00:31 a.m.;47;86
OCUPACIÓN UCI;11/10/2020 6:00:09 a.m.;47;86
OCUPACIÓN UCI;12/10/2020 3:00:21 a.m.;54;79
OCUPACIÓN UCI;12/10/2020 6:00:36 a.m.;52;81
OCUPACIÓN UCI;13/10/2020 3:00:18 a.m.;50;83
OCUPACIÓN UCI;13/10/2020 6:00:21 a.m.;50;83
OCUPACIÓN UCI;14/10/2020 3:00:25 a.m.;54;79
OCUPACIÓN UCI;14/10/2020 6:00:31 a.m.;53;80
OCUPACIÓN UCI;15/10/2020 3:00:22 a.m.;37;78
OCUPACIÓN UCI;15/10/2020 6:00:41 a.m.;36;79
OCUPACIÓN UCI;16/10/2020 3:00:18 a.m.;42;71
OCUPACIÓN UCI;16/10/2020 6:00:13 a.m.;40;73
OCUPACIÓN UCI;17/10/2020 3:00:25 a.m.;40;73
OCUPACIÓN UCI;17/10/2020 6:00:26 a.m.;39;74
OCUPACIÓN UCI;18/10/2020 3:00:36 a.m.;42;71
OCUPACIÓN UCI;18/10/2020 6:00:19 a.m.;42;71
OCUPACIÓN UCI;19/10/2020 3:00:48 a.m.;35;78
OCUPACIÓN UCI;19/10/2020 6:00:36 a.m.;33;80
OCUPACIÓN UCI;20/10/2020 3:00:27 a.m.;30;83
OCUPACIÓN UCI;20/10/2020 6:00:28 a.m.;30;83
OCUPACIÓN UCI;21/10/2020 3:00:42 a.m.;33;83
OCUPACIÓN UCI;21/10/2020 6:00:13 a.m.;32;84
OCUPACIÓN UCI;22/10/2020 3:00:30 a.m.;27;89
OCUPACIÓN UCI;22/10/2020 6:00:14 a.m.;28;88
OCUPACIÓN UCI;23/10/2020 3:00:38 a.m.;25;88
OCUPACIÓN UCI;23/10/2020 6:00:19 a.m.;24;89
OCUPACIÓN UCI;24/10/2020 3:00:00 a.m.;42;86
OCUPACIÓN UCI;24/10/2020 6:00:00 a.m.;41;87
OCUPACIÓN UCI;25/10/2020 3:00:00 a.m.;43;85
OCUPACIÓN UCI;25/10/2020 6:00:00 a.m.;43;85
OCUPACIÓN UCI;26/10/2020 3:00:00 a.m.;51;77
OCUPACIÓN UCI;26/10/2020 6:00:00 a.m.;51;77
OCUPACIÓN UCI;27/10/2020 3:00:00 a.m.;51;77
OCUPACIÓN UCI;27/10/2020 6:00:00 a.m.;50;78
OCUPACIÓN UCI;28/10/2020 3:00:00 a.m.;50;78
OCUPACIÓN UCI;28/10/2020 6:00:00 a.m.;49;79
OCUPACIÓN UCI;29/10/2020 3:00:00 a.m.;43;86
OCUPACIÓN UCI;29/10/2020 6:00:00 a.m.;43;86
OCUPACIÓN UCI;30/10/2020 3:00:00 a.m.;49;80
OCUPACIÓN UCI;30/10/2020 6:00:00 a.m.;48;81
OCUPACIÓN UCI;1/11/2020 3:00:00 a.m.;52;78
OCUPACIÓN UCI;1/11/2020 6:00:00 a.m.;52;78
OCUPACIÓN UCI;2/11/2020 3:00:00 a.m.;55;75
OCUPACIÓN UCI;2/11/2020 6:00:00 a.m.;54;76
OCUPACIÓN UCI;3/11/2020 3:00:00 a.m.;53;77
OCUPACIÓN UCI;3/11/2020 6:00:00 a.m.;54;76
OCUPACIÓN UCI;4/11/2020 3:00:00 a.m.;53;77
OCUPACIÓN UCI;4/11/2020 6:00:00 a.m.;51;79
OCUPACIÓN UCI;5/11/2020 3:00:00 a.m.;50;80
OCUPACIÓN UCI;5/11/2020 6:00:00 a.m.;48;82
OCUPACIÓN UCI;6/11/2020 3:00:00 a.m.;55;76
OCUPACIÓN UCI;6/11/2020 6:00:00 a.m.;54;77
OCUPACIÓN UCI;7/11/2020 3:00:00 a.m.;60;71
OCUPACIÓN UCI;7/11/2020 6:00:00 a.m.;60;71
OCUPACIÓN UCI;8/11/2020 3:00:00 a.m.;59;72
OCUPACIÓN UCI;8/11/2020 6:00:00 a.m.;59;72
OCUPACIÓN UCI;9/11/2020 3:00:00 a.m.;54;77
OCUPACIÓN UCI;9/11/2020 6:00:00 a.m.;53;78
OCUPACIÓN UCI;10/11/2020 3:00:00 a.m.;55;76
OCUPACIÓN UCI;10/11/2020 6:00:00 a.m.;54;77
OCUPACIÓN UCI;11/11/2020 6:00:00 a.m.;56;75
OCUPACIÓN UCI;12/11/2020 3:00:00 a.m.;56;75
OCUPACIÓN UCI;13/11/2020 3:00:00 a.m.;59;72
OCUPACIÓN UCI;13/11/2020 6:00:00 a.m.;58;73
OCUPACIÓN UCI;14/11/2020 3:00:00 a.m.;63;68
OCUPACIÓN UCI;14/11/2020 6:00:00 a.m.;62;69
OCUPACIÓN UCI;15/11/2020 3:00:00 a.m.;67;64
OCUPACIÓN UCI;15/11/2020 6:00:00 a.m.;67;64
OCUPACIÓN UCI;16/11/2020 3:00:00 a.m.;71;60
OCUPACIÓN UCI;16/11/2020 6:00:00 a.m.;70;61
OCUPACIÓN UCI;17/11/2020 3:00:00 a.m.;70;61
OCUPACIÓN UCI;17/11/2020 6:00:00 a.m.;69;62
OCUPACIÓN UCI;18/11/2020 3:00:00 a.m.;50;81
OCUPACIÓN UCI;18/11/2020 6:00:00 a.m.;49;82
OCUPACIÓN UCI;19/11/2020 3:00:00 a.m.;55;76
OCUPACIÓN UCI;19/11/2020 6:00:00 a.m.;55;76
OCUPACIÓN UCI;20/11/2020 3:00:00 a.m.;57;74
OCUPACIÓN UCI;20/11/2020 6:00:00 a.m.;52;79
OCUPACIÓN UCI;21/11/2020 3:00:00 a.m.;50;81
OCUPACIÓN UCI;21/11/2020 6:00:00 a.m.;47;84
OCUPACIÓN UCI;22/11/2020 3:00:00 a.m.;49;82
OCUPACIÓN UCI;22/11/2020 6:00:00 a.m.;47;84
OCUPACIÓN UCI;23/11/2020 3:00:00 a.m.;36;96
OCUPACIÓN UCI;23/11/2020 6:00:00 a.m.;35;97
OCUPACIÓN UCI;24/11/2020 3:00:00 a.m.;42;90
